RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
473,473,2015-09-02 10:55:45.7400980,100,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,772,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task started,Context: NT AUTHORITY\LOCAL SERVICE,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: 0fe0133c-cad8-45e0-8a26-74cee632234a,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskStartEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""UserContext"",""#text"":""NT AUTHORITY\\LOCAL SERVICE""},{""@Name"":""InstanceId"",""#text"":""0fe0133c-cad8-45e0-8a26-74cee632234a""}]}}"
474,474,2015-09-02 10:55:45.7400980,200,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,3672,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task executed,,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: 0fe0133c-cad8-45e0-8a26-74cee632234a,,,,,%windir%\system32\RacAgent.exe,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionStart"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""ActionName"",""#text"":""%windir%\\system32\\RacAgent.exe""},{""@Name"":""TaskInstanceId"",""#text"":""0fe0133c-cad8-45e0-8a26-74cee632234a""}]}}"
475,475,2015-09-02 10:55:45.7400980,129,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,3672,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task created,,,Task: \Microsoft\Windows\RAC\RACAgent,ProcessID: 1064,,,,,C:\Windows\system32\RacAgent.exe,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""CreatedTaskProcess"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""Path"",""#text"":""C:\\Windows\\system32\\RacAgent.exe""},{""@Name"":""ProcessID"",""#text"":""1064""},{""@Name"":""Priority"",""#text"":""7""}]}}"
476,476,2015-09-02 10:55:45.8807230,201,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,3672,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task completed,,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: 0fe0133c-cad8-45e0-8a26-74cee632234a,,,,,C:\Windows\system32\RacAgent.exe,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionSuccess"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""TaskInstanceId"",""#text"":""0fe0133c-cad8-45e0-8a26-74cee632234a""},{""@Name"":""ActionName"",""#text"":""C:\\Windows\\system32\\RacAgent.exe""},{""@Name"":""ResultCode"",""#text"":""0""}]}}"
477,477,2015-09-02 10:55:45.8807230,102,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,3672,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task completed,Context: NT AUTHORITY\LOCAL SERVICE,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: 0fe0133c-cad8-45e0-8a26-74cee632234a,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskSuccessEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""UserContext"",""#text"":""NT AUTHORITY\\LOCAL SERVICE""},{""@Name"":""InstanceId"",""#text"":""0fe0133c-cad8-45e0-8a26-74cee632234a""}]}}"
478,478,2015-09-02 10:55:45.8807230,314,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,412,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineIdle"",""Data"":{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""}}}"
479,479,2015-09-02 11:00:45.9275980,301,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,2528,WIN-L0ZZQ76PMUF,3,S-1-5-19,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineExitEvent"",""Data"":{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""}}}"
480,480,2015-09-02 11:00:45.9275980,318,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,3804,2528,WIN-L0ZZQ76PMUF,3,S-1-5-19,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessMainShutdown"",""Data"":{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""}}}"
481,481,2015-09-02 11:00:45.9275980,318,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,2232,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessMainShutdown"",""Data"":{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""}}}"
482,482,2015-09-02 11:36:10.4762110,125,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,1028,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""SessionUnlockTrigger"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""},{""@Name"":""UserName"",""#text"":""Administrator""},{""@Name"":""InstanceId"",""#text"":""315b4e25-10ee-4aee-9ead-361c7e7362c9""}]}}"
483,483,2015-09-02 11:36:10.4762110,319,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,1812,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessReceivedStartTask"",""Data"":[{""@Name"":""TaskEngineName"",""#text"":""S-1-5-21-3848053756-3249532031-1848221756-500:WIN-L0ZZQ76PMUF\\Administrator:Interactive:[1]""},{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""}]}}"
484,484,2015-09-02 11:36:10.4918360,100,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,1812,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task started,Context: WIN-L0ZZQ76PMUF\Administrator,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Instance Id: 315b4e25-10ee-4aee-9ead-361c7e7362c9,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskStartEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""},{""@Name"":""UserContext"",""#text"":""WIN-L0ZZQ76PMUF\\Administrator""},{""@Name"":""InstanceId"",""#text"":""315b4e25-10ee-4aee-9ead-361c7e7362c9""}]}}"
485,485,2015-09-02 11:36:10.4918360,200,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,3708,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task executed,,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Instance Id: 315b4e25-10ee-4aee-9ead-361c7e7362c9,,,,,Certificate Services Client Task Handler,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionStart"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""},{""@Name"":""ActionName"",""#text"":""Certificate Services Client Task Handler""},{""@Name"":""TaskInstanceId"",""#text"":""315b4e25-10ee-4aee-9ead-361c7e7362c9""}]}}"
486,486,2015-09-02 11:36:10.4918360,201,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,3708,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task completed,,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Instance Id: 315b4e25-10ee-4aee-9ead-361c7e7362c9,,,,,Certificate Services Client Task Handler,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionSuccess"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""},{""@Name"":""TaskInstanceId"",""#text"":""315b4e25-10ee-4aee-9ead-361c7e7362c9""},{""@Name"":""ActionName"",""#text"":""Certificate Services Client Task Handler""},{""@Name"":""ResultCode"",""#text"":""0""}]}}"
487,487,2015-09-02 11:36:10.4918360,102,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,3708,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task completed,Context: WIN-L0ZZQ76PMUF\Administrator,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Instance Id: 315b4e25-10ee-4aee-9ead-361c7e7362c9,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskSuccessEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask-Roam""},{""@Name"":""UserContext"",""#text"":""WIN-L0ZZQ76PMUF\\Administrator""},{""@Name"":""InstanceId"",""#text"":""315b4e25-10ee-4aee-9ead-361c7e7362c9""}]}}"
488,488,2015-09-03 06:08:31.4170000,114,Warning,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,1304,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""MissedTaskLaunched"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\Customer Experience Improvement Program\\Consolidator""},{""@Name"":""InstanceId"",""#text"":""bc6f079f-a5f8-461b-be3c-59781d1c3c31""}]}}"
489,489,2015-09-03 06:08:31.4170000,411,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,1304,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TimeChangeSignaled""}}"
490,490,2015-09-03 06:24:56.7286523,310,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1024,1316,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessStarted"",""Data"":[{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""},{""@Name"":""Command"",""#text"":""taskeng.exe""},{""@Name"":""ProcessID"",""#text"":""2684""},{""@Name"":""ThreadID"",""#text"":""1976""}]}}"
491,491,2015-09-03 06:24:56.8536523,317,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,2684,1976,WIN-L0ZZQ76PMUF,3,S-1-5-19,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessMainStarted"",""Data"":{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""}}}"
492,492,2015-09-03 06:24:56.8536523,319,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,2684,3768,WIN-L0ZZQ76PMUF,3,S-1-5-19,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessReceivedStartTask"",""Data"":[{""@Name"":""TaskEngineName"",""#text"":""S-1-5-19:NT AUTHORITY\\LocalService:Service:""},{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""}]}}"
493,493,2015-09-03 06:24:56.8536523,100,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,2684,3768,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task started,Context: NT AUTHORITY\LOCAL SERVICE,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: e7881559-ffb1-464b-b06d-6a898865781b,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskStartEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""UserContext"",""#text"":""NT AUTHORITY\\LOCAL SERVICE""},{""@Name"":""InstanceId"",""#text"":""e7881559-ffb1-464b-b06d-6a898865781b""}]}}"
494,494,2015-09-03 06:24:56.8692773,200,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,2684,2352,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task executed,,,Task: \Microsoft\Windows\RAC\RACAgent,Instance Id: e7881559-ffb1-464b-b06d-6a898865781b,,,,,%windir%\system32\RacAgent.exe,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionStart"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""ActionName"",""#text"":""%windir%\\system32\\RacAgent.exe""},{""@Name"":""TaskInstanceId"",""#text"":""e7881559-ffb1-464b-b06d-6a898865781b""}]}}"
495,495,2015-09-03 06:24:56.8692773,129,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,2684,2352,WIN-L0ZZQ76PMUF,3,S-1-5-19,Scheduled Task created,,,Task: \Microsoft\Windows\RAC\RACAgent,ProcessID: 464,,,,,C:\Windows\system32\RacAgent.exe,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""CreatedTaskProcess"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\RAC\\RACAgent""},{""@Name"":""Path"",""#text"":""C:\\Windows\\system32\\RacAgent.exe""},{""@Name"":""ProcessID"",""#text"":""464""},{""@Name"":""Priority"",""#text"":""7""}]}}"
496,496,2015-09-03 06:24:56.8692773,319,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1984,3592,WIN-L0ZZQ76PMUF,3,S-1-5-18,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessReceivedStartTask"",""Data"":[{""@Name"":""TaskEngineName"",""#text"":""S-1-5-18:NT AUTHORITY\\System:Service:""},{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\SystemTask""}]}}"
497,497,2015-09-03 06:24:56.8849023,100,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1984,3592,WIN-L0ZZQ76PMUF,3,S-1-5-18,Scheduled Task started,Context: WORKGROUP\WIN-L0ZZQ76PMUF$,,Task: \Microsoft\Windows\CertificateServicesClient\SystemTask,Instance Id: f49702d2-fc46-4c41-a2da-559f606be235,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskStartEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\SystemTask""},{""@Name"":""UserContext"",""#text"":""WORKGROUP\\WIN-L0ZZQ76PMUF$""},{""@Name"":""InstanceId"",""#text"":""f49702d2-fc46-4c41-a2da-559f606be235""}]}}"
498,498,2015-09-03 06:24:56.8849023,319,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,1836,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskEngineProcessReceivedStartTask"",""Data"":[{""@Name"":""TaskEngineName"",""#text"":""S-1-5-21-3848053756-3249532031-1848221756-500:WIN-L0ZZQ76PMUF\\Administrator:Interactive:[1]""},{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask""}]}}"
499,499,2015-09-03 06:24:56.8849023,200,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1984,2636,WIN-L0ZZQ76PMUF,3,S-1-5-18,Scheduled Task executed,,,Task: \Microsoft\Windows\CertificateServicesClient\SystemTask,Instance Id: f49702d2-fc46-4c41-a2da-559f606be235,,,,,Certificate Services Client Task Handler,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionStart"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\SystemTask""},{""@Name"":""ActionName"",""#text"":""Certificate Services Client Task Handler""},{""@Name"":""TaskInstanceId"",""#text"":""f49702d2-fc46-4c41-a2da-559f606be235""}]}}"
500,500,2015-09-03 06:24:56.8849023,100,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,1836,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task started,Context: WIN-L0ZZQ76PMUF\Administrator,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask,Instance Id: 89591c8d-9c80-4330-b5c2-bd7b60061900,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""TaskStartEvent"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask""},{""@Name"":""UserContext"",""#text"":""WIN-L0ZZQ76PMUF\\Administrator""},{""@Name"":""InstanceId"",""#text"":""89591c8d-9c80-4330-b5c2-bd7b60061900""}]}}"
501,501,2015-09-03 06:24:56.8849023,200,Info,Microsoft-Windows-TaskScheduler,Microsoft-Windows-TaskScheduler/Operational,1444,528,WIN-L0ZZQ76PMUF,3,S-1-5-21-3848053756-3249532031-1848221756-500,Scheduled Task executed,,,Task: \Microsoft\Windows\CertificateServicesClient\UserTask,Instance Id: 89591c8d-9c80-4330-b5c2-bd7b60061900,,,,,Certificate Services Client Task Handler,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\Microsoft-Windows-TaskScheduler%4Operational.evtx,Classic,0,"{""EventData"":{""@Name"":""ActionStart"",""Data"":[{""@Name"":""TaskName"",""#text"":""\\Microsoft\\Windows\\CertificateServicesClient\\UserTask""},{""@Name"":""ActionName"",""#text"":""Certificate Services Client Task Handler""},{""@Name"":""TaskInstanceId"",""#text"":""89591c8d-9c80-4330-b5c2-bd7b60061900""}]}}"
